#hg19.knownCanonical.chrom	hg19.knownCanonical.chromStart	hg19.knownCanonical.chromEnd	hg19.knownCanonical.clusterId	hg19.knownCanonical.transcript	hg19.kgXref.geneSymbol
chr22	25331207	25335314	18883	uc003abk.1	TMEM211
chr22	25423940	25593415	18884	uc003abn.3	KIAA1671
chr22	25498383	25508659	18885	uc010guv.2	LOC100128531
chr22	25595824	25603324	18886	uc003abo.1	CRYBB3
chr22	25615611	25627836	18887	uc003abp.1	CRYBB2
chr22	25677208	25679061	18888	uc003abq.1	BC040576
chr22	25714223	25716193	18889	uc021wnj.1	IGLL3P
chr22	25747384	25777544	18890	uc011ajz.2	LRP5L
chr22	25851678	25907585	18891	uc003abv.3	CRYBB2P1
chr22	25960860	26125258	18892	uc003abx.4	ADRBK2
chr22	26138119	26427007	18893	uc003abz.1	MYO18B
chr22	26359948	26360239	18894	uc021wnk.1	7SK
chr22	26565439	26779563	18895	uc003acb.3	SEZ6L
chr22	26825279	26840978	18896	uc003acg.2	ASPHD2
chr22	26847445	26875551	18897	uc003aci.3	HPS4
chr22	26879849	26887904	18898	uc010gve.3	SRRD
chr22	26887893	26908437	18899	uc003acs.2	TFIP11
chr22	26921713	26986089	18900	uc003acx.3	TPST2
chr22	26951177	26951289	18901	uc021wnl.1	MIR548J
chr22	26995361	27013991	18902	uc003acy.1	CRYBB1
chr22	27017927	27026636	18903	uc003acz.4	CRYBA4
chr22	27053445	27072440	18904	uc003adb.2	MIAT
chr22	27063655	27068617	18905	uc003ade.1	AK124820
chr22	27444105	27456467	18906	uc003adg.3	AK055980
chr22	27619257	27622760	18907	uc003adh.3	BC015159
chr22	27706611	27713417	18908	uc003adi.3	CR936633
chr22	28144264	28197486	18909	uc003adj.3	MN1
chr22	28247656	28315255	18910	uc003adk.3	PITPNB
chr22	28276021	28277106	18911	uc003adm.1	AX748308
chr22	28315363	28398667	18912	uc003ado.3	TTC28-AS1
chr22	28315363	28320951	18913	uc003adn.3	TTC28-AS1
chr22	28316512	28316600	18914	uc021wnm.1	MIR3199-1
chr22	28316513	28316599	18915	uc021wnn.1	MIR3199-2
chr22	28374001	29075853	18916	uc003adp.4	TTC28
chr22	28699741	28699838	18917	uc021wno.1	Y_RNA
chr22	29083730	29137822	18918	uc003adt.1	CHEK2
chr22	29138042	29153496	18919	uc003aea.3	HSCB
chr22	29168661	29185283	18920	uc003aeb.3	CCDC117
chr22	29190547	29193033	18921	uc003aec.3	XBP1
chr22	29190547	29196560	18922	uc021wnp.1	XBP1
chr22	29279754	29453476	18923	uc003aeg.3	ZNRF3
chr22	29454659	29457907	18924	uc003aej.1	C22orf31
chr22	29469065	29564321	18925	uc011akm.1	KREMEN1
chr22	29601952	29655586	18926	uc003aem.3	EMID1
chr22	29655843	29663914	18927	uc003aeq.1	RHBDD3
chr22	29663997	29696515	18928	uc003aev.3	EWSR1
chr22	29702996	29708774	18929	uc003afc.1	GAS2L1
chr22	29708921	29711748	18930	uc003aff.3	RASL10A
chr22	29723668	29784572	18931	uc003afj.3	AP1B1
chr22	29729146	29729256	18932	uc010gvn.2	MIR3653
chr22	29833003	29838118	18933	uc003afm.2	RFPL1-AS1
chr22	29834571	29838444	18934	uc003afn.3	RFPL1
chr22	29876180	29887277	18935	uc003afo.3	NEFH
chr22	29885264	29887277	18936	uc003afp.3	KIAA0845
chr22	29904155	29949644	18937	uc003afs.3	THOC5
chr22	29950797	29977326	18938	uc003afx.4	NIPSNAP1
chr22	29999544	30094589	18939	uc003age.4	NF2
chr22	30116343	30127820	18940	uc003agl.3	CABP7
chr22	30126944	30162969	18941	uc003agn.3	ZMAT5
chr22	30163357	30166402	18942	uc003agq.1	UQCR10
chr22	30184596	30234293	18943	uc003agr.3	ASCC2
chr22	30279157	30426857	18944	uc003agv.4	MTMR3
chr22	30476452	30573062	18945	uc003agy.3	HORMAD2
chr22	30636441	30642796	18946	uc003agz.2	LIF
chr22	30642198	30642982	18947	uc003aha.3	MGC20647
chr22	30658818	30662829	18948	uc003ahb.3	OSM
chr22	30687978	30722955	18949	uc003ahk.4	TBC1D10A
chr22	30727976	30752913	18950	uc003ahl.3	SF3A1
chr22	30752626	30772818	18951	uc011aku.2	CCDC157
chr22	30770312	30770867	18952	uc003aho.1	Em:AC004997.11
chr22	30774802	30783302	18953	uc003ahp.3	RNF215
chr22	30792929	30821291	18954	uc003ahr.3	SEC14L2
chr22	30855215	30868034	18955	uc003ahy.3	SEC14L3
chr22	30877276	30877743	18956	uc003aic.1	SDC4P
chr22	30884897	30901698	18957	uc003aid.2	SEC14L4
chr22	30920916	30942669	18958	uc021wnu.1	SEC14L6
chr22	30950623	30960876	18959	uc003aii.1	GAL3ST1
chr22	30972611	30987927	18960	uc003aij.2	PES1
chr22	31003069	31023047	18961	uc003aip.2	TCN2
chr22	31031792	31043862	18962	uc003ais.1	SLC35E4
chr22	31058038	31063872	18963	uc003aiw.1	DUSP18
chr22	31090792	31303811	18964	uc003aiy.1	OSBP2
chr22	31127543	31127628	18965	uc021wnw.1	MIR3200
chr22	31318294	31322640	18966	uc003ajc.3	MORC2-AS1
chr22	31322599	31364187	18967	uc003aje.1	MORC2
chr22	31365633	31375380	18968	uc003aji.3	TUG1
chr22	31478845	31500610	18969	uc011ale.2	SMTN
chr22	31500762	31503551	18970	uc021wnx.1	SELM
chr22	31518908	31530683	18971	uc003aju.4	INPP5J
chr22	31530792	31536469	18972	uc003aka.3	PLA2G3
chr22	31556047	31556105	18973	uc021wny.1	MIR3928
chr22	31556137	31603005	18974	uc003akb.3	RNF185
chr22	31601248	31601602	18975	uc003akf.1	BC069815
chr22	31608249	31676066	18976	uc003akh.3	LIMK2
chr22	31626056	31626158	18977	uc021wnz.1	Y_RNA
chr22	31677578	31688520	18978	uc003akm.3	PIK3IP1
chr22	31721789	31742249	18979	uc003akq.3	PATZ1
chr22	31742871	31744504	18980	uc003akt.3	Em:AC005003.4
chr22	31795538	31830172	18981	uc003aku.3	DRG1
chr22	31831222	31834552	18982	uc003akv.1	AK074476
chr22	31835344	31885547	18983	uc003akz.2	EIF4ENIF1
chr22	31892260	32014534	18984	uc003ale.3	SFI1
chr22	32014476	32026810	18985	uc003alk.2	PISD
chr22	32077333	32146120	18986	uc003alp.4	PRR14L
chr22	32150008	32303020	18987	uc011alu.2	DEPDC5
chr22	32329506	32341336	18988	uc003aly.3	C22orf24
chr22	32340478	32353590	18989	uc003alz.3	YWHAH
chr22	32439018	32509011	18990	uc003amc.3	SLC5A1
chr22	32452438	32452490	18991	uc021wob.1	Mir_1302
chr22	32517963	32529456	18992	uc021woc.1	AP1B1P1
chr22	32524336	32524357	18993	uc021wod.1	JA682652
chr22	32545518	32555243	18994	uc003amd.3	C22orf42
chr22	32586421	32599464	18995	uc003amg.3	RFPL2
chr22	32614462	32651318	18996	uc003ami.3	SLC5A4
chr22	32744122	32744144	18997	uc021woe.1	JA536278
chr22	32750871	32757148	18998	uc010gwn.3	RFPL3
chr22	32755892	32767063	18999	uc003amk.3	RFPL3-AS1
chr22	32772650	32780329	19000	uc021wof.1	LOC339666
chr22	32783561	32808274	19001	uc003amm.2	C22orf28
chr22	32809833	32853373	19002	uc003amn.2	BPIFC
chr22	32870706	32894818	19003	uc003amq.3	FBXO7
chr22	32896531	32898414	19004	uc003amw.1	AK123891
chr22	32908539	33402809	19005	uc003amx.3	SYN3
chr22	33031087	33031184	19006	uc021wog.1	5S_rRNA
chr22	33196801	33259028	19007	uc003anb.3	TIMP3
chr22	33669061	34316416	19008	uc003ane.4	LARGE
chr22	33832567	33832655	19009	uc021woh.1	MIR4764
chr22	34100771	34100908	19010	uc021woi.1	SNORA50
chr22	34120971	34146803	19011	uc003ang.3	LOC100506195
chr22	35462129	35483380	19012	uc003anj.3	ISX
chr22	35653444	35691800	19013	uc003anl.3	HMGXB4
chr22	35695796	35743987	19014	uc003anp.3	TOM1
chr22	35731632	35731751	19015	uc021woj.1	MIR3909
chr22	35777059	35790207	19016	uc003ant.2	HMOX1
chr22	35796115	35820495	19017	uc003anu.4	MCM5
chr22	35937351	35950045	19018	uc003anx.3	RASD2
chr22	36002810	36013384	19019	uc003anz.3	MB
chr22	36023037	36031181	19020	uc010gwt.2	LOC284912
chr22	36044423	36064456	19021	uc003aoe.3	APOL6
chr22	36113918	36125529	19022	uc003aof.3	APOL5
chr22	36134782	36424585	19023	uc003aon.4	RBFOX2
chr22	36536370	36556977	19024	uc003aot.3	APOL3
chr22	36585175	36600879	19025	uc003aox.3	APOL4
chr22	36622254	36636000	19026	uc003apa.3	APOL2
chr22	36633472	36635231	19027	uc003apb.1	AX747758
chr22	36649116	36663577	19028	uc011amp.2	APOL1
chr22	36677322	36784063	19029	uc003apg.3	MYH9
chr22	36730923	36732334	19030	uc003apj.1	AX748195
chr22	36863092	36877687	19031	uc003apk.1	TXN2
chr22	36883232	36903148	19032	uc003app.4	FOXRED2
chr22	36906896	36925277	19033	uc003apr.3	EIF3D
chr22	36956915	37098690	19034	uc003aps.2	CACNG2
chr22	37099962	37117494	19035	uc003apt.1	AK123632
chr22	37154245	37172172	19036	uc003apv.2	IFT27
chr22	37196744	37215517	19037	uc003apx.3	PVALB
chr22	37257029	37274059	19038	uc003apy.4	NCF4
chr22	37309674	37336479	19039	uc003aqa.4	CSF2RB
chr22	37361288	37364213	19040	uc021woq.1	LOC100506241
chr22	37387159	37403877	19041	uc003aqf.3	C22orf33
chr22	37406905	37415491	19042	uc003aqh.3	TST
chr22	37415701	37425863	19043	uc011amu.2	MPST
chr22	37447778	37459430	19044	uc011amv.2	KCTD17
chr22	37451072	37451387	19045	uc021wor.1	7SK
chr22	37461478	37499693	19046	uc003aqs.1	TMPRSS6
chr22	37521879	37545962	19047	uc003aqv.1	IL2RB
chr22	37576205	37584516	19048	uc003aqy.1	C1QTNF6
chr22	37602244	37608353	19049	uc003arb.3	SSTR3
chr22	37621309	37640305	19050	uc003arc.3	RAC2
chr22	37678494	37711389	19051	uc003arf.3	CYTH4
chr22	37748230	37750879	19052	uc003arg.3	AK097787
chr22	37751349	37751380	19053	uc021wot.1	DQ587342
chr22	37751669	37751701	19054	uc021wou.1	DQ581393
chr22	37753888	37753926	19055	uc011amy.2	DQ577118
chr22	37754335	37754480	19056	uc003ari.3	DQ571864
chr22	37754523	37754581	19057	uc003arj.2	DQ595731
chr22	37754870	37754908	19058	uc021wov.1	DQ581625
chr22	37755123	37755155	19059	uc003arl.3	DQ584235
chr22	37755236	37755266	19060	uc003arm.3	DQ573975
chr22	37755506	37755566	19061	uc011ana.2	DQ593233
chr22	37755718	37755757	19062	uc021wow.1	DQ584694
chr22	37756430	37756466	19063	uc003arp.3	DQ572877
chr22	37756486	37756548	19064	uc003arq.1	DQ580960
chr22	37756606	37756659	19065	uc021wox.1	DQ597571
chr22	37756691	37756734	19066	uc003ars.3	DQ599403
chr22	37756836	37756881	19067	uc003art.3	DQ574964
chr22	37757068	37757106	19068	uc021woy.1	DQ601352
chr22	37757138	37757172	19069	uc003aru.3	DQ570280
chr22	37757194	37757225	19070	uc021woz.1	DQ572884
chr22	37757558	37757596	19071	uc021wpa.1	DQ596669
chr22	37758364	37758404	19072	uc011anb.1	DQ594524
chr22	37758472	37758522	19073	uc003arv.3	DQ590895
chr22	37758976	37759044	19074	uc021wpb.1	DQ595101
chr22	37759407	37759438	19075	uc011anc.2	DQ574556
chr22	37759487	37759517	19076	uc003arw.1	DQ576685
chr22	37759935	37759985	19077	uc003arx.3	DQ575042
chr22	37760018	37760101	19078	uc003ary.3	DQ581304
chr22	37760168	37760236	19079	uc011and.2	DQ571088
chr22	37760254	37760285	19080	uc003asa.2	DQ592963
chr22	37760568	37760601	19081	uc003asb.2	DQ584963
chr22	37760686	37760760	19082	uc003asc.3	DQ587429
chr22	37760768	37760798	19083	uc021wpc.1	DQ574091
chr22	37760893	37760926	19084	uc011ane.1	DQ597182
chr22	37761280	37761317	19085	uc003ase.3	DQ584932
chr22	37761389	37761439	19086	uc011anf.2	DQ589322
chr22	37761451	37761479	19087	uc021wpd.1	DQ601805
chr22	37761714	37761755	19088	uc021wpe.1	DQ597697
chr22	37761799	37761854	19089	uc003ash.3	DQ576223
chr22	37762153	37762183	19090	uc021wpf.1	DQ576602
chr22	37762387	37762419	19091	uc011ang.1	DQ588809
chr22	37762487	37762529	19092	uc003asj.3	DQ576178
chr22	37762757	37762788	19093	uc021wpg.1	DQ577109
chr22	37763031	37763060	19094	uc003asl.1	DQ601762
chr22	37763100	37763154	19095	uc003asm.3	DQ574393
chr22	37763329	37763375	19096	uc003asn.2	DQ594725
chr22	37763545	37763576	19097	uc003aso.1	DQ579677
chr22	37763675	37763723	19098	uc003asp.3	DQ594390
chr22	37763935	37764007	19099	uc011anh.2	DQ593994
chr22	37763999	37823505	19100	uc003asq.4	ELFN2
chr22	37865100	37882478	19101	uc003ass.2	MFNG
chr22	37885887	37888557	19102	uc003asu.1	CARD10
chr22	37885887	37915224	19103	uc003asx.1	CARD10
chr22	37956470	37965410	19104	uc003asz.4	CDC42EP1
chr22	37966252	37976024	19105	uc003ata.3	LGALS2
chr22	38004480	38029571	19106	uc003atc.3	GGA1
chr22	38035056	38052050	19107	uc003ati.3	SH3BP1
chr22	38037838	38054384	19108	uc003atl.1	AK097791
chr22	38071612	38075809	19109	uc003atn.3	LGALS1
chr22	38075645	38075666	19110	uc021wpi.1	DM074112
chr22	38092994	38172563	19111	uc003atr.3	TRIOBP
chr22	38082343	38089485	19112	uc003atp.3	NOL12
chr22	38201113	38203443	19113	uc003aty.3	H1F0
chr22	38203911	38212906	19114	uc003atz.3	GCAT
chr22	38219388	38221502	19115	uc003aub.1	GALR3
chr22	38226861	38240353	19116	uc003auc.3	ANKRD54
chr22	38243684	38243781	19117	uc021wpk.1	MIR659
chr22	38245378	38284789	19118	uc003auf.3	EIF3L
chr22	38302154	38338465	19119	uc003aui.3	MICALL1
chr22	38339056	38349654	19120	uc003auj.2	C22orf23
chr22	38349673	38364662	19121	uc010gxi.3	POLR2F
chr22	38349673	38365319	19122	uc003aul.3	POLR2F
chr22	38368318	38380539	19123	uc003aun.1	SOX10
chr22	38381941	38384339	19124	uc003aup.3	AK098727
chr22	38384800	38384860	19125	uc021wpm.1	MIR4534
chr22	38453261	38471708	19126	uc003aus.3	PICK1
chr22	38474143	38479170	19127	uc003auu.3	SLC16A8
chr22	38480895	38506676	19128	uc003auw.3	BAIAP2L2
chr22	38507501	38510194	19129	uc003aux.1	PLA2G6
chr22	38507501	38577761	19130	uc003auy.1	PLA2G6
chr22	38599026	38612517	19131	uc011anr.2	MAFF
chr22	38609541	38612517	19132	uc003avd.3	MAFF
chr22	38615297	38668670	19133	uc003avf.1	TMEM184B
chr22	38615652	38616226	19134	uc003avi.1	BC127823
chr22	38686696	38714089	19135	uc003avk.3	CSNK1E
chr22	38822332	38840033	19136	uc003avs.1	KCNJ4
chr22	38864082	38877637	19137	uc003avu.3	KDELR3
chr22	38879442	38902345	19138	uc003avy.4	DDX17
chr22	38914953	38966189	19139	uc003avz.1	DMC1
chr22	38974124	39052634	19140	uc011anw.1	LOC646851
chr22	39052657	39069855	19141	uc003awb.3	CBY1
chr22	39066472	39077825	19142	uc003awd.3	BC036921
chr22	39077953	39080766	19143	uc003awe.3	TOMM22
chr22	39081547	39096459	19144	uc003awf.3	JOSD1
chr22	39101806	39129592	19145	uc003awg.3	GTPBP1
chr22	39130718	39152024	19146	uc003awi.2	SUN2
chr22	39174512	39190161	19147	uc003awj.3	DNAL4
chr22	39214455	39240017	19148	uc003awk.3	NPTXR
chr22	39260247	39268258	19149	uc003awl.3	CBX6
chr22	39378404	39388783	19150	uc003awo.1	APOBEC3B
chr22	39410264	39414825	19151	uc003awr.3	APOBEC3C
chr22	39417117	39429256	19152	uc003awt.4	APOBEC3D
chr22	39436672	39451975	19153	uc003aww.3	APOBEC3F
chr22	39493228	39500072	19154	uc021wpt.1	APOBEC3H
chr22	39526778	39548538	19155	uc003axb.3	CBX7
chr22	39619684	39640957	19156	uc003axf.3	PDGFB
chr22	39644733	39644842	19157	uc021wpw.1	5S_rRNA
chr22	39708886	39715670	19158	uc003axi.3	RPL3
chr22	39715056	39715118	19159	uc003axn.1	SNORD43
chr22	39795758	39827887	19160	uc003axt.3	TAB1
chr22	39883228	39888199	19161	uc010gxy.3	MGAT3
chr22	39898283	39914137	19162	uc003axx.3	SMCR7L
chr22	39916568	39918691	19163	uc003axz.3	ATF4
chr22	39925097	39928860	19164	uc003ayb.3	RPS19BP1
chr22	39966757	40085740	19165	uc003ayd.3	CACNA1I
chr22	40139048	40289794	19166	uc003ayg.3	ENTHD1
chr22	40297085	40367384	19167	uc003ayh.2	GRAP2
chr22	40390952	40426043	19168	uc003ayk.1	FAM83F
chr22	40428335	40432581	19169	uc021wqa.1	LOC100130899
chr22	40573928	40731812	19170	uc011aor.2	TNRC6B
chr22	40742503	40762575	19171	uc003ayp.4	ADSL
chr22	40766594	40806293	19172	uc003ayu.1	SGSM3
chr22	40806291	41032690	19173	uc003ayw.1	MKL1
chr22	41075181	41078818	19174	uc003ayz.3	MCHR1
chr22	41077559	41077932	19175	uc003azb.1	HV452684
chr22	41165638	41215392	19176	uc003azc.3	SLC25A17
chr22	41209886	41209962	19177	uc021wqc.1	MIR4766
chr22	41220600	41252687	19178	uc003aze.3	ST13
chr22	41253084	41328823	19179	uc003azh.3	XPNPEP3
chr22	41255553	41258130	19180	uc003azj.3	DNAJB7
chr22	41347350	41369019	19181	uc003azk.3	RBX1
chr22	41488516	41488570	19182	uc021wqd.1	MIR1281
chr22	41488613	41576081	19183	uc003azl.4	EP300
chr22	41581218	41593505	19184	uc003azm.3	BC040700
chr22	41601312	41627275	19185	uc003azo.3	L3MBTL2
chr22	41605125	41613360	19186	uc003azp.1	AK057177
chr22	41625513	41636935	19187	uc003azq.4	CHADL
chr22	41641614	41682216	19188	uc003azu.3	RANGAP1
chr22	41697566	41756151	19189	uc003azw.3	ZC3H7B
chr22	41777962	41795330	19190	uc003azy.3	TEF
chr22	41829491	41843027	19191	uc003azz.1	TOB2
chr22	41855720	41864708	19192	uc003bab.3	PHF5A
chr22	41865128	41924993	19193	uc003bac.3	ACO2
chr22	41921802	41940476	19194	uc003baf.3	POLR3H
chr22	41957013	41972670	19195	uc003bak.1	CSDC2
chr22	41972889	41985871	19196	uc003bal.2	PMM1
chr22	41994031	42017061	19197	uc003bam.2	PPPDE2
chr22	42017294	42060052	19198	uc003bao.1	XRCC6
chr22	42069936	42084913	19199	uc003bav.3	NHP2L1
chr22	42086546	42094140	19200	uc003bax.1	C22orf46
chr22	42095517	42195459	19201	uc003baz.1	MEI1
chr22	42120358	42354544	19202	uc003bba.1	bK250D10.C22.8
chr22	42196677	42222303	19203	uc003bbh.1	CCDC134
chr22	42222470	42222500	19204	uc011aph.1	DQ596940
chr22	42229105	42302375	19205	uc003bbi.3	SREBF2
chr22	42296947	42297016	19206	uc011api.1	MIR33A
chr22	42305557	42310671	19207	uc021wqh.1	SHISA8
chr22	42321035	42322821	19208	uc003bbl.2	TNFRSF13C
chr22	42334740	42343148	19209	uc003bbn.3	CENPM
chr22	42372930	42394225	19210	uc003bbr.4	SEPT3
chr22	42394728	42424477	19211	uc003bbt.3	WBP2NL
chr22	42454337	42466846	19212	uc003bbw.4	NAGA
chr22	42470254	42475442	19213	uc003bbz.3	FAM109B
chr22	42475694	42480288	19214	uc003bca.3	C22orf32
chr22	42481529	42486888	19215	uc003bcb.3	NDUFA6
chr22	42486936	42532702	19216	uc003bcd.1	LOC100132273
chr22	42522500	42526883	19217	uc003bce.3	CYP2D6
chr22	42536213	42540575	19218	uc003bci.3	CYP2D7P1
chr22	42556018	42611445	19219	uc003bcj.1	TCF20
chr22	42665758	42670868	19220	uc003bcl.3	LOC388906
chr22	42760534	42765180	19221	uc003bcm.3	BC038245
chr22	42776413	42828401	19222	uc003bcn.4	NFAM1
chr22	42896584	42908566	19223	uc021wql.1	SERHL
chr22	42904340	42915829	19224	uc003bcq.3	RRP7A
chr22	42949924	42970388	19225	uc003bcr.3	SERHL2
chr22	42951228	42978017	19226	uc003bcs.3	RRP7B
chr22	42979726	43010962	19227	uc003bcu.3	POLDIP3
chr22	43011250	43011399	19228	uc021wqm.1	RNU12
chr22	43013845	43040640	19229	uc011aps.2	CYB5R3
chr22	43019890	43019952	19230	uc011apt.1	DL490307
chr22	43035808	43036607	19231	uc003bda.1	ATP5L2
chr22	43088126	43116876	19232	uc003bdb.3	A4GALT
chr22	43172869	43172890	19233	uc021wqs.1	CS330190
chr22	43182195	43182228	19234	uc003bdc.2	DQ595055
chr22	43192531	43253408	19235	uc003bdd.2	ARFGAP3
chr22	43265771	43411184	19236	uc003bdg.4	PACSIN2
chr22	43435522	43485434	19237	uc003bdi.3	TTLL1
chr22	43506753	43525718	19238	uc003bdk.3	BIK
chr22	43528211	43539403	19239	uc003bdl.1	MCAT
chr22	43547534	43559248	19240	uc003bdo.3	TSPO
chr22	43547534	43559248	19241	uc003bdn.3	TSPO
chr22	43562627	43566280	19242	uc003bdp.3	TTLL12
chr22	43562627	43583137	19243	uc003bdq.3	TTLL12
chr22	43593288	43595059	19244	uc003bds.3	AK056490
chr22	43599228	43739394	19245	uc003bdt.2	SCUBE1
chr22	43671960	43679832	19246	uc003bdv.3	BC036874
chr22	43808019	43902800	19247	uc011apv.2	MPPED1
chr22	43924623	44208217	19248	uc003bdy.2	EFCAB6
chr22	44220386	44258378	19249	uc003bee.1	SULT4A1
chr22	44275557	44287893	19250	uc003beg.3	PNPLA5
chr22	44319618	44343448	19251	uc003bei.1	PNPLA3
chr22	44351260	44392412	19252	uc003bej.3	SAMM50
chr22	44420156	44565112	19253	uc003ben.3	PARVB
chr22	44546536	44546622	19254	uc021wqz.1	TRNA_SeC
chr22	44577256	44603035	19255	uc011aqf.2	PARVG
chr22	44639556	44708731	19256	uc003bet.2	KIAA1644
chr22	44888449	44894005	19257	uc003beu.1	LDOC1L
chr22	44965219	44968329	19258	uc011aqg.2	LINC00207
chr22	45002207	45021299	19259	uc021wrf.1	LINC00229
chr22	45098371	45258664	19260	uc011aqi.2	PRR5-ARHGAP8
chr22	45277042	45405809	19261	uc011aql.2	PHF21B
chr22	45529638	45559662	19262	uc003bfq.3	LOC100506714
chr22	45559725	45583890	19263	uc003bfr.3	NUP50
chr22	45588122	45608347	19264	uc003bfw.1	KIAA0930
chr22	45596834	45596900	19265	uc021wrh.1	MIR1249
chr22	45680867	45691755	19266	uc003bfy.3	UPK3A
chr22	45705784	45737836	19267	uc003bga.4	FAM118A
chr22	45724002	45724028	19268	uc021wri.1	DQ586951
chr22	45724084	45724110	19269	uc011aqp.1	DQ586951
chr22	45724166	45724192	19270	uc021wrj.1	DQ586951
chr22	45724248	45724276	19271	uc011aqq.1	DQ586951
chr22	45739944	45809500	19272	uc003bgc.3	SMC1B
chr22	45809573	45828295	19273	uc011aqs.2	RIBC2
chr22	45898718	45997014	19274	uc003bgj.1	FBLN1
chr22	46000311	46001501	19275	uc003bgl.1	BC045163
chr22	46020410	46020512	19276	uc021wrk.1	U6
chr22	46067677	46241187	19277	uc003bgm.2	ATXN10
chr22	46156403	46156478	19278	uc021wrl.1	MIR4762
chr22	46316247	46373008	19279	uc003bgo.2	WNT7B
chr22	46402495	46406657	19280	uc011aqu.1	LOC730668
chr22	46435786	46440748	19281	uc011aqv.2	LOC100271722
chr22	46446338	46450024	19282	uc003bgq.1	C22orf26
chr22	46449725	46501901	19283	uc003bgr.4	MIRLET7BHG
chr22	46451619	46454040	19284	uc003bgs.3	LOC554174
chr22	46486923	46487006	19285	uc021wrm.1	MIR3619
chr22	46508628	46508702	19286	uc021wrn.1	MIRLET7A3
chr22	46508631	46508653	19287	uc021wro.1	DM119500
chr22	46509445	46509537	19288	uc021wrp.1	MIR4763
chr22	46509565	46509648	19289	uc021wrq.1	MIRLET7B
chr22	46546498	46639653	19290	uc003bgx.1	PPARA
chr22	46639909	46646193	19291	uc003bhe.3	C22orf40
chr22	46651559	46659219	19292	uc003bhh.3	PKDREJ
chr22	46663860	46689905	19293	uc003bhi.3	TTC38
chr22	46691039	46692557	19294	uc003bhj.4	CN5H6.4
chr22	46692637	46726707	19295	uc011aqy.2	GTSE1
chr22	46726771	46729595	19296	uc011ara.2	BC069212
chr22	46731297	46753237	19297	uc003bhp.3	TRMU
chr22	46756730	46933067	19298	uc003bhw.1	CELSR1
chr22	47022647	47075688	19299	uc003bhx.3	GRAMD4
chr22	47080306	47134152	19300	uc003bia.3	CERK
chr22	47158517	47571342	19301	uc003bib.3	TBC1D22A
chr22	47309987	47311916	19302	uc003big.3	FLJ32756
chr22	47741320	47769291	19303	uc021wrr.1	LOC339685
chr22	47857047	47882860	19304	uc003bih.3	BC037972
chr22	48016791	48027318	19305	uc003bii.3	FLJ46257
chr22	48027451	48251349	19306	uc003bik.1	AK093107
chr22	48670175	48670227	19307	uc021wrs.1	MIR3201
chr22	48885287	49147744	19308	uc003bim.4	FAM19A5
chr22	48939132	48943157	19309	uc003bin.3	LOC284933
chr22	49176106	49176165	19310	uc021wru.1	MIR4535
chr22	49262581	49294198	19311	uc003bip.3	LOC100128946
chr22	50013289	50051190	19312	uc003bit.3	C22orf34
chr22	50166936	50218452	19313	uc003biv.3	BRD1
chr22	50171537	50173958	19314	uc011ari.1	LOC90834
chr22	50247496	50283726	19315	uc003bix.2	ZBED4
chr22	50296853	50312106	19316	uc003biy.3	ALG12
chr22	50312282	50321186	19317	uc010hal.2	CRELD2
chr22	50354142	50357720	19318	uc003bjb.3	PIM3
chr22	50432941	50451055	19319	uc003bje.1	IL17REL
chr22	50497819	50523781	19320	uc003bjg.1	MLC1
chr22	50528434	50600116	19321	uc003bjj.3	MOV10L1
chr22	50609159	50618724	19322	uc003bjn.4	PANX2
chr22	50624359	50638027	19323	uc003bjs.1	TRABD
chr22	50639407	50656045	19324	uc021wry.1	SELO
chr22	50656117	50683400	19325	uc003bkb.1	TUBGCP6
chr22	50683612	50689834	19326	uc003bkg.3	HDAC10
chr22	50688491	50700089	19327	uc003bkm.1	MAPK12
chr22	50702141	50708779	19328	uc003bkr.3	MAPK11
chr22	50713407	50746001	19329	uc003bkv.4	PLXNB2
chr22	50750391	50765489	19330	uc011arv.1	FAM116B
chr22	50781745	50883518	19331	uc003blc.3	PPP6R2
chr22	50862771	50862865	19332	uc011arw.2	AB372727
chr22	50883430	50913464	19333	uc003blh.3	SBF1
chr22	50919984	50924866	19334	uc003blj.3	ADM2
chr22	50925212	50928750	19335	uc003bll.1	MIOX
chr22	50941375	50946135	19336	uc003blp.2	LMF2
chr22	50946644	50963209	19337	uc003blx.4	NCAPH2
chr22	50961996	50964033	19338	uc003bma.3	SCO2
chr22	50964181	50968258	19339	uc003bmb.4	TYMP
chr22	50968837	50971008	19340	uc003bmh.2	ODF3B
chr22	50986461	50989452	19341	uc003bmi.3	KLHDC7B
chr22	50989540	51001328	19342	uc010hbe.3	SYCE3
chr22	51007289	51016894	19343	uc003bmm.3	CPT1B
chr22	51009427	51010882	19344	uc003bmr.1	BC048192
