#hg18.knownGene.name	hg18.knownGene.chrom	hg18.knownGene.strand	hg18.knownGene.txStart	hg18.knownGene.txEnd	hg18.kgXref.geneSymbol
uc002fce.1	chr16	-	70710498	70763525	DKFZp434G131
uc002fcf.1	chr16	-	70710498	70763850	DKFZp434G131
uc010cgo.1	chr16	-	70716166	70720194	DKFZp434G131
uc002fcg.1	chr16	-	70874700	70882816	CR597739
uc002fch.1	chr16	+	71017347	71020288	AK055364
uc002fci.1	chr16	+	71020752	71125289	AK095618
uc002fcj.1	chr16	+	71256568	71379260	AK021563
uc002fck.1	chr16	-	71374286	71639775	ZFHX3
uc002fcl.1	chr16	-	71374286	71650738	ZFHX3
uc010cgp.1	chr16	+	71684024	71685173	HTA
uc002fcn.2	chr16	+	71978207	71993879	BC042734
uc002fco.1	chr16	+	71978207	72012793	BC036646
uc002fcp.1	chr16	-	72783791	72806921	BC043527
uc002fcq.1	chr16	+	72888181	72897687	PSMD7
uc002fcr.1	chr16	-	72923804	72959639	BC037579
uc002fcs.1	chr16	+	72969372	72983513	NPIPL2
uc002fct.1	chr16	-	73000029	73012791	LOC497190
uc002fcu.1	chr16	-	73000029	73012791	MRCL
uc002fcv.1	chr16	-	73000029	73013150	LOC348174
uc002fcw.2	chr16	-	73038828	73041291	AL833498
uc002fcx.1	chr16	-	73043356	73198518	GLG1
uc002fcy.2	chr16	-	73044199	73198518	GLG1
uc002fcz.2	chr16	-	73044199	73198518	GLG1
uc002fda.1	chr16	-	73212797	73258280	RFWD3
uc010cgq.1	chr16	-	73212797	73258280	RFWD3
uc002fdb.1	chr16	-	73263261	73292290	MLKL
uc002fdc.1	chr16	-	73263261	73292290	MLKL
uc002fdd.1	chr16	-	73304358	73308505	FA2H
uc002fde.1	chr16	-	73304358	73366222	FA2H
uc002fdf.1	chr16	-	73464971	73495745	WDR59
uc002fdg.1	chr16	-	73464971	73507526	WDR59
uc002fdh.1	chr16	-	73464971	73576518	WDR59
uc002fdi.2	chr16	-	73500132	73576518	WDR59
uc002fdj.1	chr16	-	73503527	73576518	WDR59
uc002fdk.1	chr16	+	73590415	73699420	ZNRF1
uc002fdl.1	chr16	+	73590415	73702393	ZNRF1
uc010cgr.1	chr16	+	73590415	73702393	ZNRF1
uc002fdm.1	chr16	-	73703258	73708166	LDHD
uc002fdn.1	chr16	-	73703258	73708166	LDHD
uc002fdo.1	chr16	+	73739921	73763633	ZFP1
uc002fdp.1	chr16	+	73739921	73763633	ZFP1
uc010cgs.1	chr16	+	73739921	73763633	ZFP1
uc010cgt.1	chr16	+	73739921	73763633	ZFP1
uc002fdq.1	chr16	+	73739980	73763633	ZFP1
uc002fdr.1	chr16	-	73795494	73798573	CTRB2
uc002fds.1	chr16	+	73810384	73816323	CTRB1
uc002fdt.1	chr16	-	73820428	73827902	BCAR1
uc002fdu.1	chr16	-	73820428	73830059	BCAR1
uc010cgu.1	chr16	-	73820428	73834489	BCAR1
uc002fdv.1	chr16	-	73820428	73843004	BCAR1
uc002fdw.1	chr16	-	73820428	73857406	BCAR1
uc002fdx.1	chr16	-	73820428	73859452	BCAR1
uc002fdy.1	chr16	-	73885108	74024888	CFDP1
uc002fdz.1	chr16	-	73885108	74024888	BCNT
uc002fea.1	chr16	-	73986080	74024888	CFDP1
uc002feb.2	chr16	-	74034644	74055815	TMEM170A
uc002fec.2	chr16	-	74034644	74056085	TMEM170
uc002fed.1	chr16	-	74034646	74056085	LOC124491
uc002fee.1	chr16	-	74037381	74056085	TMEM170A
uc002fef.1	chr16	-	74064522	74086427	CHST6
uc002feg.1	chr16	-	74064525	74086427	CHST6
uc002feh.1	chr16	-	74068449	74086427	CHST6
uc010cgv.1	chr16	-	74070039	74071227	CHST6
uc002fei.1	chr16	-	74119928	74126569	CHST5
uc002fej.1	chr16	-	74119930	74136894	CHST5
uc010cgw.1	chr16	-	74120547	74121783	CHST5
uc002fek.1	chr16	-	74129515	74147637	FLJ22167
uc002fel.1	chr16	-	74129515	74147671	FLJ22167
uc002fem.1	chr16	-	74129515	74147671	FLJ22167
uc010cgx.1	chr16	-	74132748	74147671	FLJ22167
uc002fen.1	chr16	+	74157749	74169280	GABARAPL2
uc010cgy.1	chr16	+	74157749	74169280	FLC3A
uc002feo.1	chr16	-	74190498	74214655	ADAT1
uc002fep.1	chr16	-	74190498	74214655	ADAT1
uc002feq.1	chr16	-	74219130	74239078	KARS
uc002fer.1	chr16	-	74219130	74239078	KARS
uc002fes.1	chr16	-	74219130	74239078	KARS
uc010cgz.1	chr16	-	74225369	74231748	KARS
uc010cha.1	chr16	-	74232962	74240042	KARS
uc002fet.1	chr16	+	74239184	74248829	TERF2IP
uc002feu.1	chr16	+	74868676	75150636	CNTNAP4
uc002fev.1	chr16	+	74868676	75150636	CNTNAP4
uc002few.2	chr16	+	74901235	75086596	CNTNAP4
uc010chb.1	chr16	+	74901235	75150636	CNTNAP4
uc002fex.1	chr16	+	74907577	75150636	CNTNAP4
uc002fey.1	chr16	+	75226395	75249876	AK057218
uc002fez.1	chr16	+	75782336	75791044	MON1B
uc002ffa.1	chr16	+	75785365	75791044	MON1B
uc002ffb.2	chr16	+	75803672	75804400	BC035731
uc002ffc.2	chr16	-	75873525	76026512	ADAMTS18
uc010chc.1	chr16	-	75884339	75955283	ADAMTS18
uc002ffe.1	chr16	-	75888686	76025919	ADAMTS18
uc002fff.2	chr16	+	76313911	76318192	NUDT7
uc010chd.1	chr16	+	76313911	76333655	NUDT7
uc002ffg.1	chr16	+	76379983	76571502	VAT1L
uc002ffh.2	chr16	+	76613943	76623499	CLEC3A
uc002ffi.1	chr16	+	76691051	76691596	WWOX
uc002ffj.1	chr16	+	76691051	76870094	WWOX
uc002ffk.1	chr16	+	76691051	77804065	WWOX
uc002ffl.1	chr16	+	76691051	77804065	WWOX
uc010che.1	chr16	+	76691051	77804065	WWOX
uc002ffm.1	chr16	-	78185731	78192112	MAF
uc002ffn.1	chr16	-	78185731	78192112	MAF
uc002ffo.1	chr16	+	79132354	79142042	DYNLRB2
uc002ffp.1	chr16	+	79132354	79142042	DYNLRB2
uc002ffq.1	chr16	+	79132354	79142042	DYNLRB2
uc002ffr.1	chr16	-	79158191	79161085	AK098656
uc002ffs.1	chr16	-	79195176	79395676	CDYL2
uc002fft.1	chr16	-	79420140	79483994	AK093002
uc002ffu.1	chr16	-	79567199	79597997	C16orf61
uc002ffv.1	chr16	-	79567199	79597997	DC13
uc002ffw.2	chr16	+	79597603	79613988	CENPN
uc002ffx.2	chr16	+	79597603	79622591	CENPN
uc002ffy.2	chr16	+	79597603	79624210	CENPN
uc002ffz.1	chr16	+	79626958	79638452	ATMIN
uc002fga.1	chr16	+	79628335	79638452	ATMIN
uc002fgb.1	chr16	+	79631630	79638452	ATMIN
uc010chf.1	chr16	-	79644602	79668373	C16orf46
uc002fgc.2	chr16	-	79652085	79668373	C16orf46
uc002fgd.1	chr16	-	79673429	79687481	GCSH
uc002fge.1	chr16	-	79673429	79687481	GCSH
uc002fgf.1	chr16	-	79691984	79727478	PKD1L2
uc002fgg.1	chr16	-	79691984	79772435	KIAA1879
uc002fgh.1	chr16	-	79691984	79811476	PKD1L2
uc002fgi.1	chr16	-	79761395	79772435	PKD1L2
uc002fgj.1	chr16	-	79761395	79811476	PKD1L2
uc002fgk.1	chr16	-	79762320	79769089	DKFZp686J19100
uc002fgl.1	chr16	-	79762320	79772435	PKD1L2
uc002fgm.1	chr16	+	79829796	79853642	BCDO
uc002fgn.1	chr16	+	79829796	79882248	BCMO1
uc002fgo.1	chr16	+	79906075	79971441	GAN
uc002fgp.1	chr16	+	80036394	80302866	CMIP
uc002fgq.1	chr16	+	80086454	80302866	CMIP
uc002fgr.1	chr16	+	80236463	80302866	CMIP
uc002fgs.2	chr16	+	80330179	80331684	BC040927
uc002fgt.1	chr16	+	80370430	80549400	PLCG2
uc010chg.1	chr16	+	80376851	80512716	PLCG2
uc002fgu.1	chr16	-	80588751	80602594	SDR42E1
uc002fgv.1	chr16	+	80626363	80689638	HSD17B2
uc002fgw.1	chr16	-	80739267	80761330	MPHOSPH6
uc010chh.1	chr16	+	81218078	81772131	CDH13
uc002fgx.1	chr16	+	81218078	82387700	CDH13
uc002fgy.1	chr16	+	82399093	82404095	HSBP1
uc002fgz.1	chr16	+	82490230	82507288	MLYCD
uc002fha.1	chr16	+	82540172	82557438	OSGIN1
uc002fhb.1	chr16	+	82540172	82557438	OSGIN1
uc002fhc.1	chr16	+	82544327	82557438	OSGIN1
uc002fhd.1	chr16	+	82559737	82593880	NECAB2
uc002fhe.1	chr16	+	82563016	82593880	EFCBP2
uc002fhg.1	chr16	-	82600889	82633263	SLC38A8
uc002fhh.1	chr16	-	82644869	82666539	MBTPS1
uc002fhi.1	chr16	-	82644869	82708018	MBTPS1
uc002fhk.1	chr16	-	82713388	82736265	HSDL1
uc010chi.1	chr16	+	82736365	82750902	LRRC50
uc002fhl.2	chr16	+	82736365	82769025	LRRC50
uc002fhm.1	chr16	-	82768961	82778163	TAF1C
uc002fhn.1	chr16	-	82768961	82778163	TAF1C
uc002fho.1	chr16	-	82768961	82778163	TAF1C
uc002fhp.1	chr16	-	82768983	82778163	TAF1C
uc002fhq.1	chr16	+	82782244	82788273	ADAD2
uc002fhr.1	chr16	+	82782244	82788273	ADAD2
uc002fhs.1	chr16	-	82783664	82788160	AK123582
uc002fht.1	chr16	-	82813323	82830857	KCNG4
uc002fhu.1	chr16	-	82826514	82830857	KCNG4
uc002fhv.2	chr16	+	82885901	82920947	WFDC1
uc002fhw.1	chr16	+	82885901	82920951	WFDC1
uc002fhx.1	chr16	+	82959633	83055294	ATP2C2
uc010chj.1	chr16	+	82959633	83055294	ATP2C2
uc002fhy.1	chr16	+	82995533	83055294	ATP2C2
uc002fhz.1	chr16	+	82997694	83055294	KIAA0703
uc002fia.1	chr16	+	83050712	83055294	KIAA0703
uc002fib.1	chr16	-	83068609	83095794	KIAA1609
uc002fic.1	chr16	-	83068609	83095794	KIAA1609
uc002fid.1	chr16	-	83156704	83209170	COTL1
uc002fie.1	chr16	-	83156704	83209170	COTL1
uc010chk.1	chr16	-	83156704	83209170	COTL1
uc002fif.1	chr16	-	83156708	83168203	AK127352
uc002fig.1	chr16	+	83239631	83253417	KLHL36
uc010chl.1	chr16	+	83239631	83253417	KLHL36
uc002fih.2	chr16	+	83254434	83258166	AK057887
uc002fii.1	chr16	+	83291055	83371028	USP10
uc002fij.1	chr16	+	83291055	83371028	USP10
uc002fik.2	chr16	+	83411112	83431125	CRISPLD2
uc002fil.1	chr16	+	83411112	83437257	CRISPLD2
uc002fim.1	chr16	+	83411112	83464615	CRISPLD2
uc002fin.2	chr16	+	83411112	83471831	CRISPLD2
uc002fio.1	chr16	+	83411112	83499787	CRISPLD2
uc002fip.1	chr16	+	83411112	83500615	CRISPLD2
uc002fiq.1	chr16	-	83565572	83602642	ZDHHC7
uc002fir.1	chr16	-	83565683	83602642	ZDHHC7
uc002fis.2	chr16	+	83618905	83670859	KIAA0513
uc002fit.2	chr16	+	83618910	83670859	KIAA0513
uc002fiu.1	chr16	+	83618910	83685329	KIAA0513
uc010chm.1	chr16	-	83689465	83703615	FAM92B
uc010chn.1	chr16	-	83689465	83703615	FAM92B
uc002fiw.1	chr16	+	84202529	84267313	KIAA0182
uc002fix.1	chr16	+	84204424	84267313	KIAA0182
uc002fiy.1	chr16	+	84204424	84267313	KIAA0182
uc002fiz.1	chr16	+	84253397	84267313	KIAA0182
uc010cho.1	chr16	+	84254450	84267313	KIAA0182
uc002fja.1	chr16	-	84268780	84280081	GINS2
uc002fjb.1	chr16	-	84272231	84280081	GINS2
uc002fjc.2	chr16	-	84298624	84342190	C16orf74
uc002fjd.1	chr16	-	84369735	84390601	COX4NB
uc002fjf.2	chr16	+	84390696	84398106	COX4I1
uc002fje.1	chr16	+	84390696	84398108	COX4I1
uc002fjg.1	chr16	+	84392311	84398075	COX4I1
uc002fjh.1	chr16	+	84490274	84513712	IRF8
uc002fji.2	chr16	+	84493818	84500986	AX721097
uc010chp.1	chr16	+	84500096	84513712	IRF8
uc010chq.1	chr16	-	84922954	84928699	DKFZp434O0320
uc002fjj.1	chr16	-	84922954	84936786	DKFZp434O0320
uc010chr.1	chr16	-	84922954	84936786	DKFZp434O0320
uc002fjk.1	chr16	-	85078843	85099967	CR605298
uc002fjl.1	chr16	+	85101633	85105571	FOXF1
uc002fjm.1	chr16	-	85121282	85146342	MTHFSD
uc002fjn.1	chr16	-	85121282	85146342	MTHFSD
uc002fjo.1	chr16	-	85121282	85146342	MTHFSD
uc002fjp.2	chr16	-	85131826	85145855	MTHFSD
uc002fjq.1	chr16	+	85158442	85159948	FOXC2
uc002fjr.1	chr16	+	85169615	85172805	FOXL1
uc002fjs.2	chr16	-	85311791	85313066	BC041439
uc002fjt.1	chr16	-	85674668	85893869	AK125749
uc002fju.2	chr16	-	85893923	85908467	FBXO31
uc002fjv.1	chr16	-	85920442	85952062	FBXO31
uc002fjw.1	chr16	-	85920442	85974864	FBXO31
uc002fjx.1	chr16	+	85983319	85995881	MAP1LC3B
uc010chs.1	chr16	+	85983319	85995881	DKFZp762B153
uc002fjz.1	chr16	-	85997352	86082961	ZCCHC14
uc002fka.1	chr16	-	85997363	86082961	ZCCHC14
uc002fkb.2	chr16	-	86002524	86014988	ZCCHC14
uc002fkc.1	chr16	+	86085293	86106737	BC131758
uc002fkd.1	chr16	+	86193999	86289262	JPH3
uc002fke.1	chr16	-	86289254	86292831	FLJ00104
uc002fkg.1	chr16	-	86294179	86296791	AX747795
uc002fkh.1	chr16	-	86294229	86300774	DKFZp434G0522
uc002fki.1	chr16	-	86298918	86357043	KLHDC4
uc002fkj.1	chr16	-	86298918	86357043	KLHDC4
uc010cht.1	chr16	-	86298922	86342049	DKFZp434G0522
uc002fkk.2	chr16	-	86298922	86357043	DKFZp434G0522
uc002fkl.2	chr16	-	86298922	86357043	KLHDC4
uc010chu.1	chr16	-	86300371	86353147	KLHDC4
uc002fkm.1	chr16	-	86421129	86460601	SLC7A5
uc002fkn.1	chr16	-	86479125	86527613	CA5A
uc002fko.1	chr16	+	86541738	86624352	BANP
uc002fkp.1	chr16	+	86542538	86668425	BANP
uc002fkq.1	chr16	+	86542538	86668425	BANP
uc002fks.2	chr16	+	86542538	86668425	BANP
uc010chv.1	chr16	+	86550977	86624352	BANP
uc002fkr.1	chr16	+	86561124	86668425	BANP
uc002fkt.1	chr16	-	86679147	86692066	AK126852
uc002fku.2	chr16	+	87021379	87034666	ZNF469
uc002fkv.1	chr16	+	87047514	87129075	ZFPM1
uc002fkw.1	chr16	-	87147612	87164049	C16orf85
uc002fkx.1	chr16	+	87164344	87205293	ZC3H18
uc002fky.1	chr16	+	87164344	87225758	ZC3H18
uc010chw.1	chr16	+	87205176	87225758	FLJ00419
uc002fkz.1	chr16	+	87220970	87225758	ZC3H18
uc002fla.1	chr16	+	87232501	87234383	IL17C
uc002flb.1	chr16	-	87237197	87244958	CYBA
uc002flc.1	chr16	-	87237199	87239590	BC028224
uc002fld.1	chr16	-	87238995	87244958	CYBA
uc010chx.1	chr16	-	87240212	87244958	CYBA
uc002fle.1	chr16	-	87242863	87244949	BC033739
uc002flf.1	chr16	-	87245848	87251175	MVD
uc002flg.1	chr16	-	87245848	87256996	MVD
uc010chy.1	chr16	+	87257262	87269073	BC050404
uc002flh.1	chr16	+	87257262	87270813	BX640980
uc002fli.2	chr16	+	87257262	87281093	BC015583
uc002flj.1	chr16	-	87271590	87280383	SNAI3
uc002flk.1	chr16	-	87290409	87300301	RNF166
uc002fll.1	chr16	-	87290409	87300301	RNF166
uc002flm.1	chr16	+	87300391	87309287	C16orf84
uc002fln.1	chr16	+	87300391	87309287	C16orf84
uc010chz.1	chr16	+	87300391	87309287	C16orf84
uc010cia.1	chr16	+	87300391	87309287	C16orf84
uc002flo.2	chr16	-	87309254	87310199	Mib
uc002flp.2	chr16	-	87309254	87312650	Mib
uc002flq.2	chr16	-	87309254	87313869	FAM38A
uc002flr.2	chr16	-	87309254	87330160	FAM38A
uc010cib.1	chr16	-	87309254	87330160	Mib
uc010cic.1	chr16	+	87336729	87339657	FLJ40448
uc002flu.1	chr16	+	87397686	87403167	CDT1
uc002flv.1	chr16	-	87403377	87405843	APRT
uc002flw.1	chr16	-	87403377	87405843	APRT
uc002flx.1	chr16	-	87407642	87416631	FLJ00319
uc002fly.2	chr16	-	87407642	87450875	GALNS
uc010cid.1	chr16	-	87407642	87450875	FLJ00319
uc002flz.2	chr16	-	87407642	87450875	GALNS
uc002fma.2	chr16	-	87449037	87450875	GALNS
uc010cie.1	chr16	+	87450128	87455021	TRAPPC2L
uc002fmc.1	chr16	+	87451008	87455021	TRAPPC2L
uc002fmd.2	chr16	+	87451008	87455092	TRAPPC2L
uc002fme.2	chr16	+	87451008	87455092	TRAPPC2L
uc002fmf.2	chr16	+	87453209	87455092	TRAPPC2L
uc002fmg.2	chr16	+	87455105	87456585	TRAPPC2L
uc002fmh.1	chr16	-	87455534	87460515	LOC390748
uc002fmi.1	chr16	-	87457594	87460515	LOC390748
uc002fmj.1	chr16	-	87457594	87460515	LOC390748
uc002fmk.1	chr16	-	87468767	87475066	CBFA2T3
uc002fml.1	chr16	-	87468767	87535109	CBFA2T3
uc002fmm.1	chr16	-	87468767	87570902	CBFA2T3
uc010cif.1	chr16	-	87475020	87535718	CBFA2T3
uc002fmn.1	chr16	-	87478954	87570902	CBFA2T3
uc002fmo.1	chr16	-	87640080	87646874	AK055272
uc002fmp.2	chr16	+	87687754	87749670	ACSF3
uc010cig.1	chr16	+	87687754	87749670	ACSF3
uc010cih.1	chr16	+	87687754	87749670	ACSF3
uc002fmq.1	chr16	+	87692499	87749670	ACSF3
uc010cii.1	chr16	+	87694570	87749670	ACSF3
uc002fmr.1	chr16	+	87696502	87749670	ACSF3
uc002fms.2	chr16	+	87753054	87757584	AX748415
uc010cij.1	chr16	+	87765663	87780101	CDH15
uc002fmt.1	chr16	+	87765663	87789401	CDH15
uc002fmu.1	chr16	-	87790302	87792086	AL137382
uc002fmv.2	chr16	+	87811611	87822864	ZNF778
uc002fmw.1	chr16	+	87814905	87822864	ZNF778
uc002fmx.1	chr16	-	87861535	88084470	ANKRD11
uc002fmy.1	chr16	-	87861535	88084470	ANKRD11
uc002fmz.1	chr16	+	87862012	87866953	AX747440
uc002fna.1	chr16	-	87871386	87873625	AX748291
uc002fnb.1	chr16	-	87872980	87885686	ANKRD11
uc002fnc.1	chr16	-	87872980	88084470	ANKRD11
uc002fnd.1	chr16	-	87880570	88012277	ANKRD11
uc002fne.1	chr16	-	87880570	88084470	ANKRD11
uc002fnf.1	chr16	-	87892783	87914265	ANKRD11
uc002fng.1	chr16	-	87892783	88084470	ANKRD11
uc010cik.1	chr16	-	87983595	87984320	AK096064
uc002fnh.1	chr16	+	88024875	88048403	AK097694
uc002fni.1	chr16	+	88102305	88131630	SPG7
uc002fnj.1	chr16	+	88102305	88151675	SPG7
uc002fnk.1	chr16	+	88135204	88147044	CMAR
uc002fnl.1	chr16	+	88143754	88151675	SPG7
uc002fnm.1	chr16	+	88154590	88157349	RPL13
uc010cil.1	chr16	+	88154590	88157349	OK/SW-cl.46
uc002fnn.1	chr16	+	88154631	88157349	RPL13
uc002fno.1	chr16	+	88154848	88157349	OK/SW-cl.46
uc010cim.1	chr16	+	88155338	88155410	SNORD68
uc002fnp.1	chr16	+	88169676	88191155	CPNE7
uc002fnq.1	chr16	+	88169676	88191155	CPNE7
uc010cin.1	chr16	+	88207216	88232340	DPEP1
uc002fnr.2	chr16	+	88214500	88232340	DPEP1
uc002fns.2	chr16	+	88224197	88232340	DPEP1
uc002fnt.1	chr16	-	88238344	88240789	CHMP1A
uc002fnu.1	chr16	-	88238344	88251630	CHMP1A
uc002fnv.1	chr16	-	88238344	88251630	CHMP1A
uc002fnw.1	chr16	+	88251710	88265176	C16orf55
uc002fnx.2	chr16	+	88251779	88255416	C16orf55
uc002fny.1	chr16	+	88251958	88265176	C16orf55
uc002fnz.2	chr16	-	88276471	88279385	BC031657
uc002foa.2	chr16	+	88280576	88286126	CDK10
uc002fob.2	chr16	+	88280576	88288722	CDK10
uc010cio.1	chr16	+	88280576	88290263	CDK10
uc002fog.2	chr16	+	88280576	88290263	CDK10
uc002foh.2	chr16	+	88280576	88290263	CDK10
uc010cip.1	chr16	+	88280578	88288141	CDK10
uc002fod.1	chr16	+	88280578	88290263	CDK10
uc002fof.1	chr16	+	88280578	88290263	CDK10
uc002foe.1	chr16	+	88280578	88290263	CDK10
uc002foi.1	chr16	+	88288756	88290263	CDK10
uc002foj.1	chr16	-	88290265	88295600	SPATA2L
uc002fok.1	chr16	-	88290265	88295600	SPATA2L
uc002fol.1	chr16	-	88301041	88313616	C16orf7
uc002fom.1	chr16	-	88301041	88314895	C16orf7
uc002fon.1	chr16	+	88305764	88312074	AK096286
uc002foo.1	chr16	+	88310436	88312074	BC061904
uc010ciq.1	chr16	+	88314308	88334833	ZNF276
uc002fop.2	chr16	+	88314893	88332429	ZFP276
uc002foq.2	chr16	+	88314893	88334833	ZNF276
uc010cir.1	chr16	+	88314893	88334833	ZFP276
uc002for.2	chr16	+	88314893	88334833	ZNF276
uc010cis.1	chr16	+	88314893	88334833	ZFP276
uc002fos.2	chr16	+	88315452	88334833	ZNF276
uc002fot.2	chr16	+	88315452	88334833	ZFP276
uc010cit.1	chr16	+	88317045	88332429	ZFP276
uc002fou.1	chr16	-	88331459	88410566	FANCA
uc002fov.1	chr16	-	88392267	88410556	FANCA
uc002fow.1	chr16	-	88392267	88410566	FANCA
uc002fox.1	chr16	-	88392267	88410566	FANCA
uc010ciu.1	chr16	-	88392267	88410566	FANCA
uc002foy.1	chr16	-	88392294	88410566	FANCA
uc010civ.1	chr16	+	88422407	88453263	SPIRE2
uc002foz.1	chr16	+	88422407	88465228	SPIRE2
uc010ciw.1	chr16	+	88422407	88465228	SPIRE2
uc002fpa.1	chr16	+	88443774	88465228	SPIRE2
uc010cix.1	chr16	+	88444212	88465228	SPIRE2
uc002fpb.1	chr16	+	88467526	88505287	TCF25
uc002fpc.1	chr16	+	88478490	88505287	KIAA1049
uc002fpd.1	chr16	+	88497858	88500299	AK095785
uc010ciy.1	chr16	+	88506412	88509077	BC160930
uc002fpe.2	chr16	+	88511787	88514886	MC1R
uc002fpf.2	chr16	+	88512759	88530006	TUBB3
uc010ciz.1	chr16	+	88515917	88530006	TUBB3
uc010cja.1	chr16	+	88517245	88528047	TUBB3
uc002fpg.1	chr16	+	88517245	88529967	TUBB3
uc002fph.1	chr16	+	88517245	88530006	TUBB3
uc002fpi.1	chr16	+	88517245	88530006	hCG_1983504
uc002fpj.1	chr16	+	88524343	88530006	TUBB3
uc010cjb.1	chr16	+	88526479	88530006	TUBB3
uc002fpk.1	chr16	+	88527820	88530006	TUBB3
uc002fpl.1	chr16	+	88542651	88553275	DEF8
uc002fpm.1	chr16	+	88542651	88553275	DEF8
uc002fpn.1	chr16	+	88542651	88561968	DEF8
uc002fpo.1	chr16	+	88542651	88561968	DEF8
uc002fpp.1	chr16	+	88542651	88561968	DEF8
uc002fpq.1	chr16	+	88557748	88561968	DEF8
uc002fpr.1	chr16	-	88563701	88566443	MGC16385
uc002fps.1	chr16	+	88566488	88578610	AFG3L1
uc002fpt.1	chr16	+	88566488	88590529	AFG3L1
uc002fpu.1	chr16	+	88566488	88590529	AFG3L1
uc002fpv.1	chr16	+	88566488	88590529	AFG3L1
uc002fpw.1	chr16	+	88566488	88590529	AFG3L1
uc002fpx.1	chr16	+	88566488	88594696	AFG3L1
uc002fpy.1	chr16	+	88571586	88578610	AFG3L1
uc002fpz.1	chr16	+	88571586	88578610	AFG3L1
uc002fqa.1	chr16	+	88574150	88590529	AFG3L1
uc002fqb.1	chr16	+	88582690	88594696	AFG3L1
uc002fqc.1	chr16	+	88584240	88590529	AFG3L1
uc002fqd.1	chr16	+	88592514	88594696	AFG3L1
uc002fqe.1	chr16	-	88598779	88604030	DBNDD1
uc002fqf.1	chr16	-	88598779	88613438	DBNDD1
uc002fqg.1	chr16	-	88598779	88613829	DKFZp761L2416
uc002fqh.1	chr16	+	88613647	88638880	GAS8
uc010cjc.1	chr16	+	88616508	88638880	GAS11
uc002fqi.1	chr16	+	88616508	88638880	GAS8
uc002fqj.1	chr16	+	88616508	88638880	GAS11
uc002fqk.1	chr16	-	88622816	88623810	C16orf3
uc002fql.2	chr16	-	88633671	88641534	BC044232
uc002fqm.1	chr16	+	88634560	88635563	AK127378
uc010cjd.1	chr16	-	88637332	88641675	BC089450
uc002fqo.1	chr16	-	88650474	88656234	PRDM7
uc010cje.1	chr16	-	88650474	88669839	PRDM7
uc010cjf.1	chr16	-	88650474	88669839	PRDM7
uc010cjg.1	chr16	-	88654249	88656234	PRDM7
uc010cjh.1	chr16	-	88655360	88669839	PRDM7
uc002fqp.2	chr16	+	88687062	88690262	BC014971
uc002fqq.2	chr16	+	88687931	88690262	BC139719
uc002fqr.1	chr16	+	88696195	88731900	AX747598
uc010cji.1	chr16	+	88746682	88754873	BX647595
uc002fqs.1	chr16	+	88756785	88756846	DQ599768
uc002fqt.1	chr16	+	88760127	88760158	DQ599874
uc002fqu.1	chr16	+	88760206	88760267	DQ599768
uc002fqv.2	chr16	+	88761831	88763099	AK311115
uc002fqw.2	chr16	+	88771625	88816581	BC071667
uc002frd.1	chr17	-	62293	177378	RPH3AL
uc002fre.1	chr17	-	62293	202576	RPH3AL
uc002frf.1	chr17	-	62293	202576	RPH3AL
uc010cjl.1	chr17	-	62293	202576	RPH3AL
uc010cjm.1	chr17	+	181048	183234	BC027928
uc002frg.2	chr17	+	181935	183234	BC047230
uc002frh.1	chr17	+	260433	264713	C17orf97
uc010cjn.1	chr17	+	263549	264700	C17orf97
uc002frj.1	chr17	-	289998	295959	FAM101B
uc002frk.2	chr17	-	361479	526397	VPS53
uc010cjo.1	chr17	-	361479	564846	VPS53
uc002frl.2	chr17	-	375958	564846	pp13624
uc002frm.2	chr17	-	382282	564846	VPS53
uc002frn.2	chr17	-	382282	564846	VPS53
uc002fro.2	chr17	-	382282	564846	pp13624
uc010cjp.1	chr17	-	382282	564846	VPS53
uc002frp.1	chr17	+	582596	592825	FAM57A
uc002frq.1	chr17	+	582596	592825	FAM57A
uc002frr.1	chr17	+	583017	592825	FAM57A
uc002frs.1	chr17	-	594410	602251	GEMIN4
uc002frt.1	chr17	-	609319	627682	GLOD4
uc002fru.1	chr17	-	609319	632297	GLOD4
uc002frv.1	chr17	-	609319	632297	GLOD4
uc002frw.1	chr17	+	632262	642491	RNMTL1
uc002frx.1	chr17	+	646054	648237	AX748314
uc002fry.1	chr17	-	649334	714038	NXN
uc002frz.1	chr17	-	649334	714051	NXN
uc002fsa.1	chr17	-	649334	829760	NXN
uc002fsb.1	chr17	-	669117	747004	NXN
uc002fsc.1	chr17	+	847106	852140	TIMM22
uc002fsd.1	chr17	-	853508	1029881	ABR
uc002fse.1	chr17	-	853508	1037366	ABR
uc002fsf.1	chr17	-	853508	862579	ABR
uc002fsg.1	chr17	-	853508	959074	ABR
uc002fsh.1	chr17	-	860718	941850	ABR
uc010cjq.1	chr17	-	941654	975840	ABR
uc002fsi.1	chr17	+	1129706	1151031	TUSC5
uc002fsj.1	chr17	-	1194592	1250267	YWHAE
uc002fsk.1	chr17	-	1194592	1250267	YWHAE
uc002fsl.1	chr17	-	1272207	1306294	CRK
uc002fsm.1	chr17	-	1272207	1306294	CRK
uc002fsn.1	chr17	-	1314229	1335801	MYO1C
uc002fso.1	chr17	-	1314229	1341722	MYO1C
uc002fsp.1	chr17	-	1314229	1342751	MYO1C
uc002fsq.1	chr17	-	1344620	1366704	INPP5K
